gameId,year,startTime,attendance,awayTeamName,homeTeamName,venueName,venueState,homeFinalRuns,awayFinalRuns,inningNumber,gameStatus
c7c45139-0266-48de-93b3-d9b589961112,2016,2016-10-05 00:08:00 UTC,49934,Orioles,Blue Jays,Rogers Centre,ON,5,2,9,closed
c7c45139-0266-48de-93b3-d9b589961112,2016,2016-10-05 00:08:00 UTC,49934,Orioles,Blue Jays,Rogers Centre,ON,5,2,9,closed
c7c45139-0266-48de-93b3-d9b589961112,2016,2016-10-05 00:08:00 UTC,49934,Orioles,Blue Jays,Rogers Centre,ON,5,2,9,closed
c7c45139-0266-48de-93b3-d9b589961112,2016,2016-10-05 00:08:00 UTC,49934,Orioles,Blue Jays,Rogers Centre,ON,5,2,9,closed
c7c45139-0266-48de-93b3-d9b589961112,2016,2016-10-05 00:08:00 UTC,49934,Orioles,Blue Jays,Rogers Centre,ON,5,2,9,closed
c7c45139-0266-48de-93b3-d9b589961112,2016,2016-10-05 00:08:00 UTC,49934,Orioles,Blue Jays,Rogers Centre,ON,5,2,9,closed
c7c45139-0266-48de-93b3-d9b589961112,2016,2016-10-05 00:08:00 UTC,49934,Orioles,Blue Jays,Rogers Centre,ON,5,2,9,closed
c7c45139-0266-48de-93b3-d9b589961112,2016,2016-10-05 00:08:00 UTC,49934,Orioles,Blue Jays,Rogers Centre,ON,5,2,9,closed
c7c45139-0266-48de-93b3-d9b589961112,2016,2016-10-05 00:08:00 UTC,49934,Orioles,Blue Jays,Rogers Centre,ON,5,2,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d0992c0e-f771-4da5-be4e-42a8568f7c50,2016,2016-10-07 17:08:00 UTC,48019,Blue Jays,Rangers,Globe Life Park in Arlington,TX,3,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
d22d9712-ca8d-4aa9-b513-4264d19659d0,2016,2016-10-11 01:38:00 UTC,43571,Cubs,Giants,AT&T Park,CA,6,5,9,closed
